check,status,detail
trip_000314_transfer_recomputed,PASS,
trip_000315_gps_schema,PASS,
trip_000315_gps_time_sequence,PASS,
trip_000315_gps_trip_id,PASS,
trip_000315_origin_destination,PASS,
trip_000315_timeline,PASS,
trip_000315_car_network_reference,PASS,
trip_000315_transfer_recomputed,PASS,
trip_000316_gps_schema,PASS,
trip_000316_gps_time_sequence,PASS,
trip_000316_gps_trip_id,PASS,
trip_000316_origin_destination,PASS,
trip_000316_timeline,PASS,
trip_000316_car_network_reference,PASS,
trip_000316_transfer_recomputed,PASS,
trip_000317_gps_schema,PASS,
trip_000317_gps_time_sequence,PASS,
trip_000317_gps_trip_id,PASS,
trip_000317_origin_destination,PASS,
trip_000317_timeline,PASS,
trip_000317_car_network_reference,PASS,
trip_000317_transfer_recomputed,PASS,
trip_000318_gps_schema,PASS,
trip_000318_gps_time_sequence,PASS,
trip_000318_gps_trip_id,PASS,
trip_000318_origin_destination,PASS,
trip_000318_timeline,PASS,
trip_000318_car_network_reference,PASS,
trip_000318_transfer_recomputed,PASS,
trip_000319_gps_schema,PASS,
trip_000319_gps_time_sequence,PASS,
trip_000319_gps_trip_id,PASS,
trip_000319_origin_destination,PASS,
trip_000319_timeline,PASS,
trip_000319_car_network_reference,PASS,
trip_000319_transfer_recomputed,PASS,
trip_000320_gps_schema,PASS,
trip_000320_gps_time_sequence,PASS,
trip_000320_gps_trip_id,PASS,
trip_000320_origin_destination,PASS,
trip_000320_timeline,PASS,
trip_000320_car_network_reference,PASS,
trip_000320_transfer_recomputed,PASS,
trip_000321_gps_schema,PASS,
trip_000321_gps_time_sequence,PASS,
trip_000321_gps_trip_id,PASS,
trip_000321_origin_destination,PASS,
trip_000321_timeline,PASS,
trip_000321_car_network_reference,PASS,
trip_000321_transfer_recomputed,PASS,
trip_000322_gps_schema,PASS,
trip_000322_gps_time_sequence,PASS,
trip_000322_gps_trip_id,PASS,
trip_000322_origin_destination,PASS,
trip_000322_timeline,PASS,
trip_000322_car_network_reference,PASS,
trip_000322_transfer_recomputed,PASS,
trip_000323_gps_schema,PASS,
trip_000323_gps_time_sequence,PASS,
trip_000323_gps_trip_id,PASS,
trip_000323_origin_destination,PASS,
trip_000323_timeline,PASS,
trip_000323_car_network_reference,PASS,
trip_000323_transfer_recomputed,PASS,
trip_000324_gps_schema,PASS,
trip_000324_gps_time_sequence,PASS,
trip_000324_gps_trip_id,PASS,
trip_000324_origin_destination,PASS,
trip_000324_timeline,PASS,
trip_000324_car_network_reference,PASS,
trip_000324_transfer_recomputed,PASS,
trip_000325_gps_schema,PASS,
trip_000325_gps_time_sequence,PASS,
trip_000325_gps_trip_id,PASS,
trip_000325_origin_destination,PASS,
trip_000325_timeline,PASS,
trip_000325_car_network_reference,PASS,
trip_000325_transfer_recomputed,PASS,
trip_000326_gps_schema,PASS,
trip_000326_gps_time_sequence,PASS,
trip_000326_gps_trip_id,PASS,
trip_000326_origin_destination,PASS,
trip_000326_timeline,PASS,
trip_000326_car_network_reference,PASS,
trip_000326_transfer_recomputed,PASS,
trip_000327_gps_schema,PASS,
trip_000327_gps_time_sequence,PASS,
trip_000327_gps_trip_id,PASS,
trip_000327_origin_destination,PASS,
trip_000327_timeline,PASS,
trip_000327_car_network_reference,PASS,
trip_000327_transfer_recomputed,PASS,
trip_000328_gps_schema,PASS,
trip_000328_gps_time_sequence,PASS,
trip_000328_gps_trip_id,PASS,
trip_000328_origin_destination,PASS,
trip_000328_timeline,PASS,
trip_000328_car_network_reference,PASS,
trip_000328_transfer_recomputed,PASS,
trip_000329_gps_schema,PASS,
trip_000329_gps_time_sequence,PASS,
trip_000329_gps_trip_id,PASS,
trip_000329_origin_destination,PASS,
trip_000329_timeline,PASS,
trip_000329_car_network_reference,PASS,
trip_000329_transfer_recomputed,PASS,
trip_000330_gps_schema,PASS,
trip_000330_gps_time_sequence,PASS,
trip_000330_gps_trip_id,PASS,
trip_000330_origin_destination,PASS,
trip_000330_timeline,PASS,
trip_000330_car_network_reference,PASS,
trip_000330_transfer_recomputed,PASS,
trip_000331_gps_schema,PASS,
trip_000331_gps_time_sequence,PASS,
trip_000331_gps_trip_id,PASS,
trip_000331_origin_destination,PASS,
trip_000331_timeline,PASS,
trip_000331_car_network_reference,PASS,
trip_000331_transfer_recomputed,PASS,
trip_000332_gps_schema,PASS,
trip_000332_gps_time_sequence,PASS,
trip_000332_gps_trip_id,PASS,
trip_000332_origin_destination,PASS,
trip_000332_timeline,PASS,
trip_000332_car_network_reference,PASS,
trip_000332_transfer_recomputed,PASS,
trip_000333_gps_schema,PASS,
trip_000333_gps_time_sequence,PASS,
trip_000333_gps_trip_id,PASS,
trip_000333_origin_destination,PASS,
trip_000333_timeline,PASS,
trip_000333_car_network_reference,PASS,
trip_000333_transfer_recomputed,PASS,
trip_000334_gps_schema,PASS,
trip_000334_gps_time_sequence,PASS,
trip_000334_gps_trip_id,PASS,
trip_000334_origin_destination,PASS,
trip_000334_timeline,PASS,
trip_000334_car_network_reference,PASS,
trip_000334_transfer_recomputed,PASS,
trip_000335_gps_schema,PASS,
trip_000335_gps_time_sequence,PASS,
trip_000335_gps_trip_id,PASS,
trip_000335_origin_destination,PASS,
trip_000335_timeline,PASS,
trip_000335_car_network_reference,PASS,
trip_000335_transfer_recomputed,PASS,
trip_000336_gps_schema,PASS,
trip_000336_gps_time_sequence,PASS,
trip_000336_gps_trip_id,PASS,
trip_000336_origin_destination,PASS,
trip_000336_timeline,PASS,
trip_000336_car_network_reference,PASS,
trip_000336_transfer_recomputed,PASS,
trip_000337_gps_schema,PASS,
trip_000337_gps_time_sequence,PASS,
trip_000337_gps_trip_id,PASS,
trip_000337_origin_destination,PASS,
trip_000337_timeline,PASS,
trip_000337_car_network_reference,PASS,
trip_000337_transfer_recomputed,PASS,
trip_000338_gps_schema,PASS,
trip_000338_gps_time_sequence,PASS,
trip_000338_gps_trip_id,PASS,
trip_000338_origin_destination,PASS,
trip_000338_timeline,PASS,
trip_000338_car_network_reference,PASS,
trip_000338_transfer_recomputed,PASS,
trip_000339_gps_schema,PASS,
trip_000339_gps_time_sequence,PASS,
trip_000339_gps_trip_id,PASS,
trip_000339_origin_destination,PASS,
trip_000339_timeline,PASS,
trip_000339_car_network_reference,PASS,
trip_000339_transfer_recomputed,PASS,
trip_000340_gps_schema,PASS,
trip_000340_gps_time_sequence,PASS,
trip_000340_gps_trip_id,PASS,
trip_000340_origin_destination,PASS,
trip_000340_timeline,PASS,
trip_000340_car_network_reference,PASS,
trip_000340_transfer_recomputed,PASS,
trip_000341_gps_schema,PASS,
trip_000341_gps_time_sequence,PASS,
trip_000341_gps_trip_id,PASS,
trip_000341_origin_destination,PASS,
trip_000341_timeline,PASS,
trip_000341_bus_external_sequence_100100318,PASS,
trip_000341_bus_geometry_reconstruction,PASS,
trip_000341_transfer_recomputed,PASS,
trip_000342_gps_schema,PASS,
trip_000342_gps_time_sequence,PASS,
trip_000342_gps_trip_id,PASS,
trip_000342_origin_destination,PASS,
trip_000342_timeline,PASS,
trip_000342_bus_external_sequence_109900007,PASS,
trip_000342_bus_geometry_reconstruction,PASS,
trip_000342_transfer_recomputed,PASS,
trip_000343_gps_schema,PASS,
trip_000343_gps_time_sequence,PASS,
trip_000343_gps_trip_id,PASS,
trip_000343_origin_destination,PASS,
trip_000343_timeline,PASS,
trip_000343_bus_external_sequence_100100415,PASS,
trip_000343_bus_geometry_reconstruction,PASS,
trip_000343_transfer_recomputed,PASS,
trip_000344_gps_schema,PASS,
trip_000344_gps_time_sequence,PASS,
trip_000344_gps_trip_id,PASS,
trip_000344_origin_destination,PASS,
trip_000344_timeline,PASS,
trip_000344_bus_external_sequence_100100063,PASS,
trip_000344_bus_geometry_reconstruction,PASS,
trip_000344_transfer_recomputed,PASS,
trip_000345_gps_schema,PASS,
trip_000345_gps_time_sequence,PASS,
trip_000345_gps_trip_id,PASS,
trip_000345_origin_destination,PASS,
trip_000345_timeline,PASS,
trip_000345_bus_external_sequence_107900010,PASS,
trip_000345_bus_geometry_reconstruction,PASS,
trip_000345_transfer_recomputed,PASS,
trip_000346_gps_schema,PASS,
trip_000346_gps_time_sequence,PASS,
trip_000346_gps_trip_id,PASS,
trip_000346_origin_destination,PASS,
trip_000346_timeline,PASS,
trip_000346_bus_external_sequence_100100297,PASS,
trip_000346_bus_geometry_reconstruction,PASS,
trip_000346_transfer_recomputed,PASS,
trip_000347_gps_schema,PASS,
trip_000347_gps_time_sequence,PASS,
trip_000347_gps_trip_id,PASS,
trip_000347_origin_destination,PASS,
trip_000347_timeline,PASS,
trip_000347_bus_external_sequence_117900007,PASS,
trip_000347_bus_geometry_reconstruction,PASS,
trip_000347_transfer_recomputed,PASS,
trip_000348_gps_schema,PASS,
trip_000348_gps_time_sequence,PASS,
trip_000348_gps_trip_id,PASS,
trip_000348_origin_destination,PASS,
trip_000348_timeline,PASS,
trip_000348_bus_external_sequence_111900012,PASS,
trip_000348_bus_geometry_reconstruction,PASS,
trip_000348_transfer_recomputed,PASS,
trip_000349_gps_schema,PASS,
trip_000349_gps_time_sequence,PASS,
trip_000349_gps_trip_id,PASS,
trip_000349_origin_destination,PASS,
trip_000349_timeline,PASS,
trip_000349_bus_external_sequence_103000005,PASS,
trip_000349_bus_geometry_reconstruction,PASS,
trip_000349_transfer_recomputed,PASS,
trip_000350_gps_schema,PASS,
trip_000350_gps_time_sequence,PASS,
trip_000350_gps_trip_id,PASS,
trip_000350_origin_destination,PASS,
trip_000350_timeline,PASS,
trip_000350_bus_external_sequence_100100613,PASS,
trip_000350_bus_geometry_reconstruction,PASS,
trip_000350_transfer_recomputed,PASS,
trip_000351_gps_schema,PASS,
trip_000351_gps_time_sequence,PASS,
trip_000351_gps_trip_id,PASS,
trip_000351_origin_destination,PASS,
trip_000351_timeline,PASS,
trip_000351_bus_external_sequence_100000020,PASS,
trip_000351_bus_geometry_reconstruction,PASS,
trip_000351_transfer_recomputed,PASS,
trip_000352_gps_schema,PASS,
trip_000352_gps_time_sequence,PASS,
trip_000352_gps_trip_id,PASS,
trip_000352_origin_destination,PASS,
trip_000352_timeline,PASS,
trip_000352_bus_external_sequence_116900001,PASS,
trip_000352_bus_geometry_reconstruction,PASS,
trip_000352_transfer_recomputed,PASS,
trip_000353_gps_schema,PASS,
trip_000353_gps_time_sequence,PASS,
trip_000353_gps_trip_id,PASS,
trip_000353_origin_destination,PASS,
trip_000353_timeline,PASS,
trip_000353_bus_external_sequence_111000028,PASS,
trip_000353_bus_geometry_reconstruction,PASS,
trip_000353_transfer_recomputed,PASS,
trip_000354_gps_schema,PASS,
trip_000354_gps_time_sequence,PASS,
trip_000354_gps_trip_id,PASS,
trip_000354_origin_destination,PASS,
trip_000354_timeline,PASS,
trip_000354_bus_external_sequence_107900013,PASS,
trip_000354_bus_geometry_reconstruction,PASS,
trip_000354_transfer_recomputed,PASS,
trip_000355_gps_schema,PASS,
trip_000355_gps_time_sequence,PASS,
trip_000355_gps_trip_id,PASS,
trip_000355_origin_destination,PASS,
trip_000355_timeline,PASS,
trip_000355_bus_external_sequence_100100418,PASS,
trip_000355_bus_geometry_reconstruction,PASS,
trip_000355_transfer_recomputed,PASS,
trip_000356_gps_schema,PASS,
trip_000356_gps_time_sequence,PASS,
trip_000356_gps_trip_id,PASS,
trip_000356_origin_destination,PASS,
trip_000356_timeline,PASS,
trip_000356_bus_external_sequence_100100295,PASS,
trip_000356_bus_geometry_reconstruction,PASS,
trip_000356_transfer_recomputed,PASS,
trip_000357_gps_schema,PASS,
trip_000357_gps_time_sequence,PASS,
trip_000357_gps_trip_id,PASS,
trip_000357_origin_destination,PASS,
trip_000357_timeline,PASS,
trip_000357_bus_external_sequence_100100607,PASS,
trip_000357_bus_geometry_reconstruction,PASS,
trip_000357_transfer_recomputed,PASS,
trip_000358_gps_schema,PASS,
trip_000358_gps_time_sequence,PASS,
trip_000358_gps_trip_id,PASS,
trip_000358_origin_destination,PASS,
trip_000358_timeline,PASS,
trip_000358_bus_external_sequence_113900014,PASS,
trip_000358_bus_geometry_reconstruction,PASS,
trip_000358_transfer_recomputed,PASS,
trip_000359_gps_schema,PASS,
trip_000359_gps_time_sequence,PASS,
trip_000359_gps_trip_id,PASS,
trip_000359_origin_destination,PASS,
trip_000359_timeline,PASS,
trip_000359_bus_external_sequence_100900009,PASS,
trip_000359_bus_geometry_reconstruction,PASS,
trip_000359_transfer_recomputed,PASS,
trip_000360_gps_schema,PASS,
trip_000360_gps_time_sequence,PASS,
trip_000360_gps_trip_id,PASS,
trip_000360_origin_destination,PASS,
trip_000360_timeline,PASS,
trip_000360_bus_external_sequence_100100248,PASS,
trip_000360_bus_geometry_reconstruction,PASS,
trip_000360_transfer_recomputed,PASS,
trip_000361_gps_schema,PASS,
trip_000361_gps_time_sequence,PASS,
trip_000361_gps_trip_id,PASS,
trip_000361_origin_destination,PASS,
trip_000361_timeline,PASS,
trip_000361_bus_external_sequence_112900007,PASS,
trip_000361_bus_geometry_reconstruction,PASS,
trip_000361_transfer_recomputed,PASS,
trip_000362_gps_schema,PASS,
trip_000362_gps_time_sequence,PASS,
trip_000362_gps_trip_id,PASS,
trip_000362_origin_destination,PASS,
trip_000362_timeline,PASS,
trip_000362_bus_external_sequence_100100564,PASS,
trip_000362_bus_geometry_reconstruction,PASS,
trip_000362_transfer_recomputed,PASS,
trip_000363_gps_schema,PASS,
trip_000363_gps_time_sequence,PASS,
trip_000363_gps_trip_id,PASS,
trip_000363_origin_destination,PASS,
trip_000363_timeline,PASS,
trip_000363_bus_external_sequence_119900021,PASS,
trip_000363_bus_geometry_reconstruction,PASS,
trip_000363_transfer_recomputed,PASS,
trip_000364_gps_schema,PASS,
trip_000364_gps_time_sequence,PASS,
trip_000364_gps_trip_id,PASS,
trip_000364_origin_destination,PASS,
trip_000364_timeline,PASS,
trip_000364_bus_external_sequence_100000028,PASS,
trip_000364_bus_geometry_reconstruction,PASS,
trip_000364_transfer_recomputed,PASS,
trip_000365_gps_schema,PASS,
trip_000365_gps_time_sequence,PASS,
trip_000365_gps_trip_id,PASS,
trip_000365_origin_destination,PASS,
trip_000365_timeline,PASS,
trip_000365_bus_external_sequence_100100533,PASS,
trip_000365_bus_geometry_reconstruction,PASS,
trip_000365_transfer_recomputed,PASS,
trip_000366_gps_schema,PASS,
trip_000366_gps_time_sequence,PASS,
trip_000366_gps_trip_id,PASS,
trip_000366_origin_destination,PASS,
trip_000366_timeline,PASS,
trip_000366_bus_external_sequence_100100144,PASS,
trip_000366_bus_geometry_reconstruction,PASS,
trip_000366_transfer_recomputed,PASS,
trip_000367_gps_schema,PASS,
trip_000367_gps_time_sequence,PASS,
trip_000367_gps_trip_id,PASS,
trip_000367_origin_destination,PASS,
trip_000367_timeline,PASS,
trip_000367_bus_external_sequence_113900011,PASS,
trip_000367_bus_geometry_reconstruction,PASS,
trip_000367_transfer_recomputed,PASS,
trip_000368_gps_schema,PASS,
trip_000368_gps_time_sequence,PASS,
trip_000368_gps_trip_id,PASS,
trip_000368_origin_destination,PASS,
trip_000368_timeline,PASS,
trip_000368_bus_external_sequence_105900003,PASS,
trip_000368_bus_geometry_reconstruction,PASS,
trip_000368_transfer_recomputed,PASS,
trip_000369_gps_schema,PASS,
trip_000369_gps_time_sequence,PASS,
trip_000369_gps_trip_id,PASS,
trip_000369_origin_destination,PASS,
trip_000369_timeline,PASS,
trip_000369_bus_external_sequence_116900013,PASS,
trip_000369_bus_geometry_reconstruction,PASS,
trip_000369_transfer_recomputed,PASS,
trip_000370_gps_schema,PASS,
trip_000370_gps_time_sequence,PASS,
trip_000370_gps_trip_id,PASS,
trip_000370_origin_destination,PASS,
trip_000370_timeline,PASS,
trip_000370_bus_external_sequence_105900005,PASS,
trip_000370_bus_geometry_reconstruction,PASS,
trip_000370_transfer_recomputed,PASS,
trip_000371_gps_schema,PASS,
trip_000371_gps_time_sequence,PASS,
trip_000371_gps_trip_id,PASS,
trip_000371_origin_destination,PASS,
trip_000371_timeline,PASS,
trip_000371_bus_external_sequence_124000016,PASS,
trip_000371_bus_geometry_reconstruction,PASS,
trip_000371_transfer_recomputed,PASS,
trip_000372_gps_schema,PASS,
trip_000372_gps_time_sequence,PASS,
trip_000372_gps_trip_id,PASS,
trip_000372_origin_destination,PASS,
trip_000372_timeline,PASS,
trip_000372_bus_external_sequence_112900011,PASS,
trip_000372_bus_geometry_reconstruction,PASS,
trip_000372_transfer_recomputed,PASS,
trip_000373_gps_schema,PASS,
trip_000373_gps_time_sequence,PASS,
trip_000373_gps_trip_id,PASS,
trip_000373_origin_destination,PASS,
trip_000373_timeline,PASS,
trip_000373_bus_external_sequence_100100303,PASS,
trip_000373_bus_geometry_reconstruction,PASS,
trip_000373_transfer_recomputed,PASS,
trip_000374_gps_schema,PASS,
trip_000374_gps_time_sequence,PASS,
trip_000374_gps_trip_id,PASS,
trip_000374_origin_destination,PASS,
trip_000374_timeline,PASS,
trip_000374_bus_external_sequence_118900002,PASS,
trip_000374_bus_geometry_reconstruction,PASS,
trip_000374_transfer_recomputed,PASS,
trip_000375_gps_schema,PASS,
trip_000375_gps_time_sequence,PASS,
trip_000375_gps_trip_id,PASS,
trip_000375_origin_destination,PASS,
trip_000375_timeline,PASS,
trip_000375_bus_external_sequence_100100151,PASS,
trip_000375_bus_geometry_reconstruction,PASS,
trip_000375_transfer_recomputed,PASS,
trip_000376_gps_schema,PASS,
trip_000376_gps_time_sequence,PASS,
trip_000376_gps_trip_id,PASS,
trip_000376_origin_destination,PASS,
trip_000376_timeline,PASS,
trip_000376_bus_external_sequence_103900011,PASS,
trip_000376_bus_geometry_reconstruction,PASS,
trip_000376_transfer_recomputed,PASS,
trip_000377_gps_schema,PASS,
trip_000377_gps_time_sequence,PASS,
trip_000377_gps_trip_id,PASS,
trip_000377_origin_destination,PASS,
trip_000377_timeline,PASS,
trip_000377_bus_external_sequence_106000007,PASS,
trip_000377_bus_geometry_reconstruction,PASS,
trip_000377_transfer_recomputed,PASS,
trip_000378_gps_schema,PASS,
trip_000378_gps_time_sequence,PASS,
trip_000378_gps_trip_id,PASS,
trip_000378_origin_destination,PASS,
trip_000378_timeline,PASS,
trip_000378_bus_external_sequence_115000005,PASS,
trip_000378_bus_geometry_reconstruction,PASS,
trip_000378_transfer_recomputed,PASS,
trip_000379_gps_schema,PASS,
trip_000379_gps_time_sequence,PASS,
trip_000379_gps_trip_id,PASS,
trip_000379_origin_destination,PASS,
trip_000379_timeline,PASS,
trip_000379_bus_external_sequence_108900007,PASS,
trip_000379_bus_geometry_reconstruction,PASS,
trip_000379_transfer_recomputed,PASS,
trip_000380_gps_schema,PASS,
trip_000380_gps_time_sequence,PASS,
trip_000380_gps_trip_id,PASS,
trip_000380_origin_destination,PASS,
trip_000380_timeline,PASS,
trip_000380_bus_external_sequence_109900006,PASS,
trip_000380_bus_geometry_reconstruction,PASS,
trip_000380_transfer_recomputed,PASS,
trip_000381_gps_schema,PASS,
trip_000381_gps_time_sequence,PASS,
trip_000381_gps_trip_id,PASS,
trip_000381_origin_destination,PASS,
trip_000381_timeline,PASS,
trip_000381_bus_external_sequence_100100360,PASS,
trip_000381_bus_geometry_reconstruction,PASS,
trip_000381_transfer_recomputed,PASS,
trip_000382_gps_schema,PASS,
trip_000382_gps_time_sequence,PASS,
trip_000382_gps_trip_id,PASS,
trip_000382_origin_destination,PASS,
trip_000382_timeline,PASS,
trip_000382_bus_external_sequence_100100602,PASS,
trip_000382_bus_geometry_reconstruction,PASS,
trip_000382_transfer_recomputed,PASS,
trip_000383_gps_schema,PASS,
trip_000383_gps_time_sequence,PASS,
trip_000383_gps_trip_id,PASS,
trip_000383_origin_destination,PASS,
trip_000383_timeline,PASS,
trip_000383_bus_external_sequence_100100294,PASS,
